Distance,Average Speed,Average Heart Rate,Max Speed,Max Heart Rate,Idle Time,Moving Time,Relative Effort
3.24,3.808131456375122,142.28890991210938,5.104000091552734,153.0,0,851,4.0
9.96,3.6752212047576895,142.89637756347656,5.043294429779053,159.0,557,2712,16.0
14.51,3.4574458599090576,144.66952514648438,6.838086128234863,174.0,1409,4197,51.0
12.88,3.763765811920166,152.6392059326172,6.283365726470947,172.0,157,3423,52.0
11.28,3.485140562057495,145.98699951171875,5.579999923706055,161.0,185,3237,27.0
10.19,3.4243414402008057,132.26321411132812,4.4799981117248535,152.0,1369,2976,12.0
8.06,3.344226598739624,127.91888427734376,5.687988281,144.0,0,2411,9.0
3.23,3.741192102432251,135.08921813964844,4.464013576507568,149.0,0,864,3.0
1.62,3.849407434463501,138.2583008,4.730000972747803,149.0,0,422,2.0
8.88,3.503814458847046,137.0824737548828,5.004004001617432,151.0,217,2535,11.0
5.01,3.827425479888916,161.3258819580078,6.400000095367432,178.0,91,1309,45.0
3.23,3.697634220123291,143.45350646972656,5.479998588562012,155.0,0,875,6.0
8.86,3.91830325126648,147.25375366210938,5.172851563,163.0,3,2263,23.0
8.05,3.759239196777344,154.9555664,4.779947757720947,169.0,7,2142,40.0
1.61,3.4204862117767334,141.3932342529297,3.632723808288574,158.0,0,473,2.0
0.97,3.189572334289551,141.3036346435547,3.721426725387573,151.0,0,304,1.0
14.86,4.308843136,148.1604766845703,6.059999942779541,163.0,6,3449,42.0
0.82,3.755251169204712,130.52511596679688,4.054284096,146.0,0,219,0.0
4.04,3.841787099838257,138.42245483398438,4.680029392242432,153.0,5,1052,6.0
12.08,3.867253541946411,170.18385314941406,5.0,187.0,110,3124,158.0
11.27,3.9348881244659424,160.27383422851562,5.158007621765137,181.0,9,2866,60.0
9.85,3.635003566741944,134.50460815429688,5.937890529632568,154.0,42,2712,11.0
8.07,3.6026206016540527,148.5860595703125,4.632507324,173.0,182,2240,24.0
8.44,3.903573513031006,129.4086456298828,8.124023438,160.0,7563,2163,8.0
4.85,3.692965507507324,148.7528533935547,4.633300781,158.0,0,1315,15.0
19.33,3.838957309722901,154.93783569335938,4.898111820220947,173.0,53,5035,94.0
3.24,3.4390244483947754,140.69564819335938,4.71999979,160.0,0,943,13.0
16.13,3.894545078277588,160.9604034423828,5.0,187.0,85,4143,150.0
5.65,3.5407638549804688,161.7127685546875,4.880000114440918,182.0,122,1597,40.0
3.25,3.735597610473633,144.06797790527344,4.559997559,156.0,22,870,6.0
11.36,3.781430959701538,161.2818603515625,4.745709896087647,186.0,43,3005,111.0
6.61,3.7080111503601074,150.1553497314453,5.0,172.0,73,1785,41.0
9.67,3.862107753753662,156.06195068359375,5.030077934265137,177.0,317,2505,47.0
11.27,3.760140180587769,132.36920166015625,8.600000381469727,162.0,70,2998,22.0
10.48,3.5659306049346924,151.8658447265625,6.009961128234863,165.0,124,2939,45.0
12.08,3.752465963363648,142.77191162109375,6.145898342132568,168.0,864,3220,22.0
6.47,3.625016689300537,130.8505096435547,4.534002780914307,158.0,9,1786,13.0
0.39,2.6324503421783447,125.21854400634766,3.0,139.0,0,151,0.0
2.67,3.6003634929656982,136.98023986816406,3.865010499954224,149.0,16,743,3.0
8.11,3.634800672531128,139.31224060058594,5.097949028015137,151.0,1075,2233,10.0
4.02,3.6837544441223145,146.82159423828125,4.625,159.0,17,1092,10.0
3.22,3.779882907867432,143.26229858398438,4.417149066925049,155.0,3,854,5.0
3.18,3.5438265800476074,140.3076934814453,4.699999809265137,156.0,119,899,11.0
9.02,4.262386322021484,158.48439025878906,7.1579999923706055,175.0,0,2116,45.0
9.68,3.6361684799194336,141.5836181640625,4.539876461029053,167.0,247,2662,17.0
1.62,3.605853558,142.95565795898438,4.142857074737549,159.0,0,451,3.0
16.11,3.924220561981201,154.78884887695312,5.6399993896484375,173.0,36,4106,77.0
19.33,3.862745761871338,136.1050567626953,5.791992188,176.0,1631,5004,30.0
11.64,4.235785961151123,146.7477264404297,6.112011909484863,176.0,17,2748,51.0
9.83,3.4095146656036377,139.32093811035156,4.433984279632568,151.0,0,2884,13.0
5.09,3.7129101753234863,148.75328063964844,5.800000190734863,175.0,0,1371,26.0
9.67,3.711358308792114,147.73184204101562,5.28000021,169.0,19,2606,28.0
8.94,3.568105459213257,149.86563110351562,5.900000095367432,174.0,1186,2507,29.0
0.4,5.471780776977539,97.04109954833984,6.570001125335693,122.0,0,73,0.0
11.75,4.120048999786377,153.2398223876953,6.222070217132568,174.0,89,2852,45.0
2.44,3.355494499206543,146.68406677246094,3.900000095367432,175.0,3,728,13.0
1.72,3.149945020675659,136.6471710205078,3.613334655761719,148.0,0,547,2.0
3.22,3.56704330444336,136.0985565185547,4.599999904632568,148.0,3,903,3.0
11.93,3.7089123725891113,150.44386291503906,11.44444465637207,178.0,167,3218,41.0
1.63,3.504257917404175,125.1764678955078,4.221997261047363,137.0,4,465,1.0
8.06,3.665470123291016,153.8842010498047,4.599999904632568,174.0,2,2201,60.0
6.46,3.373002529144287,128.32603454589844,4.360000133514404,146.0,8,1915,7.0
8.06,3.612042188644409,132.27227783203125,5.174023628234863,151.0,114,2233,8.0
1.8,3.1002402305603027,160.77467346191406,4.361010551452637,184.0,26,583,13.0
8.06,3.521310567855835,141.22203063964844,5.047997951507568,155.0,0,2289,11.0
1.87,3.6577298641204834,137.2739715576172,4.0,162.0,0,511,5.0
4.14,3.475335597991944,156.43588256835938,4.854980469,178.0,7,1192,35.0
4.85,3.703824281692505,147.8664093017578,5.002001762390137,162.0,5,1310,15.0
17.72,3.8916337490081783,142.4206085205078,5.539999961853027,168.0,11,4554,43.0
3.67,4.450060844421387,156.15374755859375,6.960000038146973,179.0,4,825,15.0
16.25,3.6877949237823486,144.57989501953125,4.940000057220459,164.0,581,4408,46.0
4.86,3.6545755863189697,140.78463745117188,4.534008979797363,151.0,0,1331,7.0
3.26,3.8221218585968018,133.24618530273438,4.438580989837647,147.0,3,853,3.0
1.61,3.5722124576568604,144.0818634033203,4.726674556732178,156.0,0,452,3.0
1.76,3.76822280883789,131.42274475097656,4.866015434265137,141.0,40,467,1.0
9.74,3.369260073,147.7711944580078,4.139999866485596,163.0,0,2892,31.0
11.28,3.723879098892212,149.01950073242188,4.872070313,177.0,135,3029,57.0
1.62,3.9875431060791016,139.5270996,7.042001247406006,152.0,72,407,2.0
12.89,3.908745527267456,156.88458251953125,5.461987495422363,181.0,37,3300,65.0
1.61,3.5533626079559326,146.2879180908203,4.683322429656982,158.0,0,455,4.0
9.67,3.628154039382935,146.10781860351562,4.490038871765137,159.0,0,2665,22.0
11.49,3.794468879699707,162.1865234,4.778027534484863,189.0,223,3030,72.0
12.88,3.6460015773773193,143.7450408935547,4.104980469,158.0,0,3534,28.0
8.13,3.56842041,145.33084106445312,4.493994235992432,158.0,0,2279,18.0
4.96,3.757568359,138.03787231445312,5.579980373382568,152.0,0,1320,7.0
21.18,3.718986988067627,146.33456420898438,7.523111820220947,172.0,47,5695,55.0
8.27,4.058450222015381,152.4877471923828,5.090039253234863,168.0,99,2039,33.0
6.44,3.573669672012329,145.67091369628906,4.559999942779541,156.0,19,1804,15.0
19.33,3.973085165023804,155.28921508789062,5.6027607917785645,179.0,0,4865,85.0
3.23,3.259535789489746,148.47474670410156,4.800000190734863,162.0,93,991,19.0
8.07,3.654438972473145,130.2571258544922,4.743326663970947,156.0,391,2210,9.0
8.48,3.8695712089538574,150.0191192626953,6.199999809265137,172.0,181,2192,46.0
8.86,3.631420850753784,145.15533447265625,4.759974956512451,161.0,46,2442,17.0
1.78,3.5122287273406982,148.2648162841797,4.380000114440918,171.0,0,507,9.0
4.84,3.225392818450928,132.80259704589844,4.464285850524902,149.0,371,1502,5.0
16.1,4.020227432250977,150.30337524414062,6.141992092132568,172.0,741,4005,51.0
5.74,3.492705106735229,144.2487793,4.5,161.0,359,1645,26.0
11.63,3.766123771667481,139.1188507080078,5.077142715454102,158.0,0,3088,15.0
17.72,3.902344703674317,144.91986083984375,5.027929782867432,162.0,93,4542,37.0
11.31,3.699427604675293,141.4109344482422,5.240038871765137,159.0,19,3058,18.0
3.33,3.715267419815064,138.2783966064453,4.789990425109863,148.0,0,898,4.0
2.56,3.7135941982269287,141.91014099121094,5.664000034332275,156.0,0,690,4.0
4.91,3.4936888217926025,141.1498565673828,4.979980469,159.0,2,1407,9.0
6.5,3.936462640762329,156.7201690673828,5.222865581512451,180.0,10,1651,31.0
16.15,3.6975579261779785,150.7670440673828,4.598046779632568,170.0,46,4369,54.0
3.23,3.614876985549927,141.2628631591797,5.016672611236572,158.0,0,894,5.0
4.84,3.771876811981201,133.4364776611328,4.541992188,148.0,154,1284,5.0
4.04,3.7482097148895264,149.32467651367188,4.693994045257568,175.0,0,1078,13.0
1.63,3.18359375,128.27676391601562,4.139999866485596,142.0,10,512,1.0
9.68,3.860566139221192,144.42361450195312,5.159999847412109,156.0,95,2508,19.0
1.02,3.661678552627564,144.4071502685547,4.040997505187988,152.0,0,280,1.0
6.46,3.362955331802368,139.35919189453125,5.25,154.0,62,1922,9.0
7.25,3.5650172233581543,142.63796997070312,4.642857074737549,163.0,28,2035,15.0
6.45,3.686373472213745,130.58651733398438,4.482031345367432,146.0,0,1751,6.0
6.49,3.529613971710205,128.13967895507812,4.707910060882568,143.0,92,1840,6.0
9.67,3.458343982696533,138.07623291015625,5.441992282867432,164.0,66,2796,16.0
3.24,3.141472816467285,137.86598205566406,4.480000019073486,152.0,7,1032,4.0
9.67,3.6869282722473145,142.83200073242188,5.0,158.0,11,2624,22.0
4.34,4.349438667297363,157.28456115722656,7.116000175476074,176.0,271,998,20.0
1.18,2.4670772552490234,142.65744018554688,3.3980040550231934,156.0,0,479,6.0
24.22,3.9978573322296143,155.65411376953125,5.300000190734863,179.0,208,6058,112.0
14.5,3.439414501190185,139.89202880859375,4.953735352,159.0,1686,4217,23.0
6.44,3.604306459,155.92416381835938,4.5,185.0,19,1788,50.0
3.65,3.554373025894165,153.39260864257812,3.9083333015441895,170.0,0,1029,18.0
8.46,3.773902654647827,143.25991821289062,10.42199707,174.0,322,2242,18.0
3.24,3.712840795516968,138.7205047607422,4.348890305,152.0,0,873,4.0
16.11,4.037283897399902,155.8934783935547,7.325976371765137,185.0,1566,3991,70.0
0.88,3.580812931060791,146.50405883789062,4.063333988189697,154.0,0,246,1.0
12.09,3.704142808914185,153.58035278320312,5.180029392242432,172.0,99,3266,54.0
24.18,4.108973979949951,149.3481903076172,5.696093559265137,181.0,1156,5886,90.0
1.63,3.604469060897827,128.51333618164062,5.587988376617432,158.0,0,452,1.0
8.41,4.550459384918213,161.50900268554688,6.481999874,199.0,6,1849,47.0
6.45,4.159877777099609,150.329834,5.208740234,167.0,165,1551,22.0
9.68,3.7600815296173096,144.39456176757812,4.591992378234863,159.0,314,2575,20.0
9.69,3.916681528091431,145.54608154296875,4.697949409484863,156.0,0,2474,23.0
3.55,3.686396598815918,132.65280151367188,4.697998047,149.0,0,963,3.0
3.25,3.537682294845581,137.43634033203125,4.154004096984863,149.0,0,919,4.0
3.22,4.578125,171.30397033691406,5.599999904632568,183.0,0,704,37.0
6.59,3.470142126083374,142.2258758544922,7.156000137329102,158.0,145,1899,10.0
6.45,3.656164407730103,156.9314422607422,4.845995903015137,179.0,0,1765,35.0
2.53,3.4230902194976807,128.4493865966797,4.143331050872803,145.0,16,741,2.0
9.67,3.736951589584351,141.8662567138672,5.243994235992432,176.0,0,2588,41.0
3.23,3.597066640853882,139.52947998046875,4.4333343505859375,156.0,0,900,5.0
17.74,3.6791393756866455,141.68699645996094,4.743945121765137,157.0,613,4822,31.0
0.99,4.821844577789307,173.98536682128906,5.599999904632568,187.0,0,206,11.0
1.63,3.473036289215088,159.5510711669922,3.947999954223633,176.0,0,471,10.0
12.87,3.819154977798462,145.82083129882812,5.174023628234863,160.0,5,3372,30.0
12.88,3.724907398223877,147.56137084960938,6.904004096984863,169.0,510,3458,32.0
1.84,3.568243265151977,136.2606201171875,4.434282779693604,152.0,0,518,2.0
9.67,4.117667675018311,176.69361877441406,5.395996094,193.0,0,2350,101.0
2.0,3.5890860557556152,176.98028564453125,4.195007324,191.0,0,558,33.0
10.48,4.552732467651367,160.1368408203125,5.961914063,182.0,0,2302,56.0
8.05,3.524575710296631,136.3756103515625,5.991668701171875,168.0,44,2286,12.0
12.88,3.698340416,152.38088989257812,4.853027344,171.0,6,3483,56.0
13.01,3.84472394,156.1281738,5.66796875,179.0,422,3385,71.0
0.82,3.1803102493286133,114.31007385253906,3.487498044967652,130.0,0,258,0.0
10.47,3.78406286239624,155.19146728515625,4.863965034484863,177.0,46,2769,50.0
1.68,3.5820040702819824,127.98294067382812,4.965006351470947,138.0,5,469,1.0
3.23,3.711632251739502,147.48680114746094,4.385009766,164.0,6,870,8.0
7.66,4.597383022,149.27064514160156,7.711999893188477,164.0,561,1666,21.0
1.62,3.0463345050811768,140.65602111816406,3.4728481769561768,146.0,0,532,2.0
1.61,3.8330953121185294,140.84762573242188,4.739999771118164,154.0,0,420,3.0
11.28,3.709602117538452,160.40138244628906,5.920000076293945,184.0,92,3041,75.0
22.55,4.090823173522949,154.31381225585938,6.420000076293945,184.0,896,5514,93.0
16.1,3.6348836421966553,145.88755798339844,6.185986518859863,158.0,81,4431,41.0
9.66,3.587876796722412,155.0055694580078,4.589941501617432,182.0,0,2694,46.0
4.04,3.6165173053741455,134.20896911621094,5.050000190734863,151.0,2,1117,4.0
8.06,3.7505862712860103,147.8874969482422,4.258897781,163.0,24,2150,20.0
3.22,3.673443317,140.89053344726562,4.460001468658447,153.0,0,877,4.0
1.61,3.8329148292541504,127.9432601928711,5.801999092102051,144.0,28,422,1.0
11.74,3.782525777816773,149.43409729003906,5.456054688,167.0,26,3104,39.0
9.68,3.750399112701416,145.0596923828125,4.906054496765137,171.0,0,2581,19.0
0.86,1.8111505508422847,114.91422271728516,6.615000247955322,142.0,0,478,1.0
2.44,3.0406723022460938,142.70074462890625,3.838889122009277,173.0,8,803,5.0
19.32,4.0881428718566895,146.6558380126953,7.346093654632568,173.0,1270,4728,79.0
12.89,3.932067632675171,154.07901000976562,4.748535156,181.0,30,3279,67.0
4.04,3.6644747257232666,150.19203186035156,4.190011024475098,173.0,0,1104,13.0
17.71,3.717783212661743,147.21279907226562,5.369954586029053,170.0,384,4764,49.0
9.67,3.575674772262573,156.93121337890625,4.380000114440918,183.0,15,2705,54.0
11.28,3.7898354530334473,138.5502471923828,4.670019626617432,156.0,118,2977,16.0
1.62,3.303095579147339,127.6900863647461,4.564013481140137,142.0,20,491,1.0
1.62,3.508380174636841,118.96537017822266,4.122855186462402,132.0,0,463,1.0
8.38,4.3915181159973145,147.85699462890625,5.711669922,158.0,42,1910,18.0
3.22,3.684349298477173,147.56393432617188,3.825000047683716,160.0,0,876,10.0
8.06,3.705346822738648,150.90719604492188,5.839941501617432,168.0,162,2177,28.0
10.28,3.425666332244873,162.5439453,4.220019340515137,188.0,16,3002,72.0
5.32,3.7056753635406494,143.00587463378906,7.202002048492432,160.0,159,1436,10.0
9.76,3.784482241,139.40403747558594,5.531738281,154.0,18,2579,12.0
11.27,4.140055179595947,150.03012084960938,5.145019531,168.0,0,2722,39.0
20.14,4.007805347442627,148.4842987060547,6.954003810882568,169.0,1194,5025,71.0
14.5,3.7462034225463863,145.9048614501953,4.920000076293945,159.0,28,3872,35.0
11.35,3.5766613483428955,138.69593811035156,5.659999847412109,168.0,41,3175,21.0
6.47,3.6114614009857178,150.50027465820312,6.370019435882568,165.0,72,1793,22.0
0.86,0.8331021070480347,102.73121643066406,7.4680023193359375,125.0,0,1038,2.0
4.88,3.5724213123321533,144.91441345214844,4.199999809265137,166.0,30,1367,22.0
6.61,3.5346689224243164,154.8650665283203,4.400000095367432,174.0,47,1872,51.0
2.11,3.4670701026916504,145.48464965820312,3.752000093460083,156.0,8,611,4.0
1.79,3.286336898803711,145.13711547851562,3.8528530597686768,164.0,8,546,4.0
6.89,4.239895820617676,136.41366577148438,8.711669922,161.0,4623,1627,9.0
8.03,4.373407841,172.0762481689453,7.174023628234863,182.0,0,1837,101.0
11.28,3.632800340652466,114.97190856933594,4.572070121765137,161.0,335,3107,13.0
11.28,3.372944593429565,132.34060668945312,4.320000171661377,152.0,80,3345,14.0
14.58,3.779665709,145.72816467285156,4.732031345367432,159.0,14,3858,33.0
8.2,3.821052312850952,155.21192932128906,4.949999809265137,167.0,0,2147,40.0
1.87,3.860493898391724,141.9526824951172,5.360000133514404,155.0,0,486,4.0
0.95,6.374333381652832,122.05333709716795,7.491668701171875,148.0,893,150,0.0
3.22,3.5114691257476807,149.5016326904297,4.542004585266113,162.0,0,919,10.0
16.18,3.7355587482452393,151.9736785888672,7.574023246765137,182.0,168,4332,55.0
5.0,5.241677284240723,152.9212188720703,7.116000175476074,174.0,0,954,17.0
22.92,3.575889110565185,151.20611572265625,4.516601563,177.0,82,6410,87.0
5.13,3.689446449279785,147.73068237304688,7.535998344421387,173.0,326,1391,14.0
3.22,3.927347898483277,133.9051055908203,4.781982422,151.0,0,822,3.0
16.14,4.193144798278809,152.2821044921875,5.639999866485596,177.0,153,3851,63.0
8.08,3.571692467,140.52188110351562,4.467968940734863,154.0,14,2263,13.0
11.28,3.5319035053253174,130.5968017578125,4.380000114440918,145.0,16,3194,12.0
10.31,4.399633407592773,163.20718383789062,6.318359375,180.0,26,2344,56.0
14.6,3.8099112510681152,174.8732452392578,5.199999809265137,192.0,39,3834,222.0
11.28,3.591123104095459,141.49203491210938,4.860000133514404,152.0,145,3143,19.0
10.47,3.69072937965393,135.58139038085938,4.781982422,159.0,135,2839,15.0
9.91,3.623049259185791,142.57017517089844,4.969970703,162.0,54,2735,19.0
8.12,3.3982434272766118,134.01922607421875,4.360000133514404,149.0,220,2391,10.0
3.88,3.689211845397949,137.80133056640625,11.93713379,149.0,123,1053,4.0
12.88,3.739741802215576,140.6107940673828,4.638085842132568,158.0,5,3446,18.0
0.4,6.578688621520996,133.98333740234375,8.300000190734863,157.0,0,61,0.0
1.62,3.867732524871826,144.65155029296875,5.528333187103272,163.0,0,419,3.0
6.45,3.838928461074829,157.67420959472656,4.679999828338623,172.0,0,1680,36.0
5.72,3.1697564125061035,148.48403930664062,5.929980278015137,181.0,685,1806,36.0
4.03,3.394962310791016,138.1093292236328,4.269989013671875,152.0,0,1189,5.0
4.32,3.6189799308776855,148.15016174316406,5.199999809265137,176.0,296,1196,23.0
17.71,4.135688304901123,162.1321258544922,5.689843654632568,182.0,224,4284,108.0
4.83,4.893724918365479,156.67071533203125,6.732000827789307,170.0,0,988,19.0
1.61,3.826603412628174,151.38809204101562,5.420000076293945,169.0,0,421,6.0
1.61,3.5316812992095947,135.0960693359375,4.102002143859863,148.0,0,458,1.0
0.69,4.202108383178711,119.8855438232422,5.009999752044678,134.0,0,166,0.0
1.61,3.645450592041016,133.5720672607422,4.316663742,144.0,0,444,1.0
19.33,4.011410713195801,147.92050170898438,5.28000021,163.0,0,4820,58.0
9.93,4.281336307525635,150.38034057617188,5.784993648529053,170.0,2,2320,31.0
8.61,3.848346710205078,156.17562866210938,4.699999809265137,182.0,119,2238,65.0
14.5,4.139052391052246,153.02511596679688,7.409960746765137,168.0,0,3503,58.0
6.96,3.785195589065552,146.25489807128906,4.340006351470947,157.0,0,1840,17.0
9.74,3.7598531246185294,162.9517822265625,4.418561458587647,180.0,59,2592,66.0
11.28,3.5843169689178467,138.47299194335938,4.788000583648682,154.0,12,3148,15.0
10.14,3.6638150215148926,158.04730224609375,5.083984375,186.0,4,2768,57.0
4.85,3.6278176307678223,157.33409118652344,10.192001342773438,179.0,2,1338,26.0
6.64,3.615677833557129,166.8448944091797,5.5,185.0,115,1837,81.0
3.22,3.678186893463135,138.3443603515625,4.865722656,155.0,47,877,4.0
16.11,4.239652633666992,149.6606903076172,5.75390625,167.0,464,3801,48.0
3.26,3.690995693206787,141.81674194335938,4.711962699890137,154.0,0,884,6.0
8.05,3.7372076511383057,140.33395385742188,4.772021293640137,154.0,0,2156,11.0
9.92,3.953758716583252,143.7915496826172,5.037988185882568,160.0,255,2509,19.0
1.62,3.042527914047241,157.94757080078125,3.6614291667938232,171.0,0,534,12.0
9.74,3.855379819869995,143.40878295898438,6.07421875,155.0,18,2528,14.0
11.28,3.159255266189575,137.04257202148438,5.033365726470947,162.0,674,3571,19.0
1.63,3.685791969299317,126.97737884521484,4.237147808074951,141.0,0,442,1.0
8.11,3.61510705947876,146.7161407470703,4.690000057220459,167.0,596,2244,25.0
21.15,4.016195297241211,156.6722412109375,4.71999979,170.0,81,5267,117.0
5.96,3.63585376739502,155.61402893066406,5.199999809265137,177.0,203,1640,44.0
0.48,3.530579805374145,131.1571502685547,4.176666259765625,147.0,182,138,0.0
6.45,3.590039014816284,129.66053771972656,4.436010837554932,173.0,20,1798,18.0
8.86,3.681091785430908,161.5969238,4.889990329742432,183.0,241,2409,55.0
2.78,2.7924373149871826,128.13914489746094,9.963989258,180.0,117,997,9.0
9.75,3.697566509246826,133.89593505859375,6.337988376617432,157.0,1560,2638,13.0
14.5,3.7605209350585938,155.87503051757812,4.971972465515137,173.0,31,3858,77.0
9.66,3.6152076721191406,163.9236602783203,4.553344727,180.0,68,2673,70.0
6.48,3.549025774002075,152.0191650390625,4.5879974365234375,167.0,9,1827,26.0
3.82,3.640723705291748,139.75332641601562,5.077139854431152,156.0,569,1050,6.0
14.5,3.9296422004699703,150.3355255126953,7.252860069274902,178.0,2189,3690,48.0
9.67,3.694257259368897,144.54339599609375,4.311523438,165.0,12,2619,18.0
2.0,3.538318634033203,132.4955596923828,4.566670894622803,144.0,0,565,2.0
14.52,3.71727991104126,132.2874755859375,4.763000488,158.0,360,3908,19.0
3.24,3.731034517288208,143.03793334960938,4.5,154.0,5,870,6.0
10.47,3.646873235702514,151.12673950195312,4.656738281,178.0,0,2872,67.0
11.18,4.517058849334717,160.88099670410156,6.861914157867432,176.0,134,2475,59.0
8.64,4.075839996337891,152.96035766601562,5.487988471984863,170.0,81,2120,35.0
5.65,3.3618085384368896,152.9203338623047,4.5,169.0,30,1681,29.0
5.68,3.655173301696777,120.0918426513672,4.678027153015137,167.0,17,1556,13.0
11.28,4.157281398773193,155.6674041748047,5.525000095367432,172.0,36,2715,51.0
4.04,3.7722129821777344,155.62710571289062,5.050000190734863,174.0,0,1071,20.0
1.25,6.9877095222473145,136.7765350341797,8.5,177.0,579,179,1.0
10.56,3.0219967365264893,148.1268768310547,8.816666603088379,173.0,232,3496,61.0
25.8,3.7565457820892334,154.12196350097656,6.590039253234863,178.0,405,6870,133.0
1.17,3.385718346,154.8947296142578,8.074000358581543,176.0,36,348,5.0
11.27,3.6520473957061768,147.14447021484375,4.704996585845947,166.0,26,3087,29.0
1.62,3.208244562149048,143.6074981689453,7.891999722,160.0,0,507,8.0
14.32,3.615879774093628,163.3075408935547,4.699999809265137,180.0,608,3961,152.0
4.84,3.5980682373046875,147.73031616210938,4.960000038146973,164.0,0,1346,16.0
21.1,3.742141723632813,149.6389923095703,5.268554688,165.0,99,5640,63.0
9.55,4.113544464111328,158.18858337402344,8.027929306030273,179.0,129,2322,46.0
9.73,3.6302835941314697,156.73619079589844,4.644252300262451,178.0,291,2680,53.0
6.42,5.174592971801758,149.4741973876953,6.605957031,168.0,0,1241,16.0
9.7,3.722143173217773,137.59263610839844,6.350016117095947,157.0,81,2608,11.0
1.75,3.636514663696289,143.14344787597656,15.556666374206545,153.0,0,482,2.0
11.28,3.825342178344727,144.80203247070312,4.824000358581543,160.0,54,2950,24.0
1.62,3.324580669403076,131.59100341796875,3.7916667461395264,150.0,0,489,1.0
9.67,3.821311235427856,161.3271484,5.517968654632568,182.0,190,2532,60.0
7.26,3.964740753173828,152.50108337402344,4.9140625,178.0,14,1833,25.0
8.86,3.5655288696289062,136.32408142089844,5.454003810882568,159.0,200,2487,12.0
3.3,3.652179241,155.6766357421875,4.315999507904053,169.0,0,904,18.0
13.2,3.787347316741944,144.3166046142578,5.851725101470947,157.0,755,3487,26.0
1.07,3.5652318000793457,135.18873596191406,6.300000190734863,149.0,3,302,2.0
9.67,3.848726987838745,148.81854248046875,5.532031059265137,168.0,234,2514,37.0
10.46,3.954522132873535,155.11183166503906,5.112011909484863,177.0,0,2647,48.0
6.45,3.754255771636963,153.66763305664062,4.83203125,173.0,14,1720,29.0
9.67,3.616741418838501,146.6092987060547,5.019999980926514,157.0,9,2676,26.0
24.15,3.8151469230651855,152.84442138671875,5.145996094,173.0,199,6332,106.0
7.26,3.947474241256714,150.0043487548828,5.159999847412109,166.0,7,1841,25.0
11.37,4.023881912231445,164.41790771484375,4.901095867156982,182.0,0,2826,79.0
21.36,3.924273252487183,152.37376403808594,5.133463382720947,185.0,0,5443,78.0
1.62,3.553799152374268,132.64846801757812,4.850016117095947,146.0,0,458,1.0
3.32,3.794811487197876,137.15867614746094,4.611432552337647,146.0,14,875,3.0
3.48,3.004444360733032,143.2006836,6.922021389007568,179.0,0,1161,11.0
0.81,3.6837387084960938,129.56817626953125,4.807995796203613,143.0,0,222,0.0
3.22,3.7066667079925537,142.32220458984375,4.599999904632568,161.0,0,870,13.0
11.35,4.230227470397949,148.7163086,7.451660156,174.0,1089,2685,35.0
4.83,3.5057971477508545,147.4014434814453,4.340000152587891,164.0,0,1380,21.0
11.36,3.8667266368865967,159.76278686523438,4.843994141,177.0,255,2939,66.0
16.91,4.053532123565674,159.86724853515625,5.693945407867432,189.0,0,4173,89.0
4.83,3.775074243545532,161.8710938,4.753336429595947,178.0,24,1281,31.0
9.72,3.6256935596466064,140.70506286621094,7.364013672,155.0,226,2682,15.0
9.74,3.606623411178589,148.0151824951172,4.977779865264893,163.0,103,2701,28.0
5.37,3.658304929733277,134.87753295898438,6.894042969,165.0,401,1469,13.0
8.09,3.6778836250305176,148.31683349609375,4.400000095367432,171.0,1081,2202,47.0
10.48,3.392730474472046,139.3394012451172,4.993326663970947,156.0,343,3091,14.0
8.06,3.624206781387329,154.4803009033203,6.531994819641113,180.0,0,2225,38.0
13.06,3.856714963912964,157.8446807861328,6.182031154632568,187.0,1053,3388,104.0
14.59,3.962338447570801,174.12741088867188,6.458007813,188.0,52,3682,140.0
8.96,4.265088081359863,160.6450958251953,5.325032711029053,176.0,24,2101,50.0
8.06,3.642573356628418,154.2365264892578,5.199999809265137,185.0,193,2215,58.0
9.83,3.5865378379821777,144.81597900390625,4.900000095367432,167.0,78,2741,46.0
4.95,3.4677553176879883,157.6608428955078,5.928027153015137,178.0,0,1430,29.0
8.12,3.835238456726074,161.61949157714844,5.699999809265137,186.0,160,2117,77.0
8.06,3.724845170974731,144.2769317626953,5.335986137390137,156.0,25,2165,13.0
11.28,3.589316368103028,151.61712646484375,10.260000228881836,164.0,53,3145,48.0
11.27,3.655963182449341,141.25283813476562,5.203906059265137,170.0,186,3084,22.0
3.23,3.3822152614593506,130.47071838378906,4.2324981689453125,144.0,81,957,3.0
3.24,3.8479952812194815,138.52793884277344,4.383336544036865,157.0,0,843,4.0
10.51,3.8086013793945312,143.69439697265625,7.797949314117432,160.0,1703,2760,21.0
8.09,3.401198148727417,141.0416717529297,4.791666507720947,158.0,204,2379,14.0
0.81,3.5378353595733643,122.92208099365234,3.7483317852020255,138.0,0,231,0.0
3.72,3.249781847000122,121.54632568359376,4.301635742,136.0,0,1146,3.0
1.6,3.078023195266724,144.5950164794922,4.021996974945068,153.0,0,521,3.0
8.24,4.204113006591797,176.6264190673828,6.916015625,194.0,47,1962,114.0
13.36,4.180106163024902,145.5744629,7.519999980926514,164.0,0,3197,37.0
11.29,3.5154013633728027,147.42181396484375,5.285937309265137,170.0,144,3214,58.0
1.08,3.576192140579224,154.76821899414062,3.755833387374878,167.0,0,302,5.0
