Distance,Average Speed,Average Heart Rate,Max Speed,Max Heart Rate,Idle Time,Moving Time,Relative Effort
8.86,3.5915310382843018,136.2351074,4.644937992095947,150.0,100,2469,10.0
9.67,3.5751607418060303,146.5675811767578,4.678571224212647,166.0,86,2705,25.0
1.96,3.3820688724517822,139.9100341796875,4.099999904632568,161.0,0,580,6.0
7.97,3.899437665939331,154.6918487548828,6.693999767303467,174.0,68,2045,56.0
0.3,7.712820529937744,146.76922607421875,10.899999618530272,169.0,0,39,0.0
1.62,3.503232717514038,147.13577270507812,4.21999979,160.0,0,464,5.0
14.49,3.8667423725128174,152.8375701904297,4.916015625,170.0,70,3748,58.0
2.43,3.5312209129333496,136.95785522460938,4.293334961,147.0,0,688,2.0
8.37,3.777592658996582,145.1360321044922,8.193359375,171.0,22,2218,16.0
10.13,3.504462480545044,142.05630493164062,4.864001274108887,163.0,3,2893,19.0
4.85,3.5146377086639404,133.69369506835938,4.460000038146973,155.0,6,1380,5.0
1.83,3.5598058700561523,127.43106842041016,4.539999961853027,157.0,0,515,4.0
11.27,3.739588975906372,156.59408569335938,4.800000190734863,182.0,688,3016,90.0
0.8,4.891463279724121,164.4629669189453,7.099999904632568,181.0,0,164,6.0
1.62,3.807276964187622,139.5294189453125,5.340000152587891,168.0,0,426,6.0
6.5,3.827105760574341,158.66175842285156,5.649983882904053,174.0,62,1700,37.0
3.61,3.7093429565429688,153.7115020751953,5.079999923706055,167.0,0,974,18.0
2.54,3.607897758483887,152.48721313476562,4.106668949127197,164.0,0,704,11.0
12.94,3.6525282859802246,145.49803161621094,4.493347168,175.0,793,3544,30.0
12.95,3.927950143814087,152.37144470214844,7.532031059265137,172.0,325,3298,50.0
